,Customer,Income,Marital Status
6202,OF20965,67780.0,Divorced
6203,RX25695,26900.0,Married
6204,IO14680,82664.0,Married
6205,WI52672,94153.0,Married
6206,YC45944,0.0,Married
6207,FV22585,74487.0,Divorced
6208,HP27902,33747.0,Married
6209,TP52309,0.0,Married
6210,KU54022,12762.0,Married
6211,FP67637,93818.0,Married
6212,SO43919,31650.0,Married
6213,LH85364,43922.0,Single
6214,AP95078,37229.0,Married
6215,JC16991,36639.0,Divorced
6216,GG24674,15520.0,Married
6217,IA11038,77077.0,Single
6218,SA88518,50296.0,Married
6219,GO80206,23737.0,Married
6220,GB71156,59624.0,Divorced
6221,RU39880,58658.0,Married
6222,ND77597,25542.0,Married
6223,RB70060,51408.0,Married
6224,BH68769,42259.0,Married
6225,IO64256,78889.0,Married
6226,XU98055,15406.0,Married
6227,HP68848,53792.0,Married
6228,AW84946,36349.0,Married
6229,HE29300,41104.0,Married
6230,XK99408,29098.0,Married
6231,RA38184,0.0,Married
6232,TN79733,0.0,Divorced
6233,RU58277,72026.0,Married
6234,LI10567,0.0,Single
6235,JB29250,87615.0,Married
6236,VN57368,0.0,Single
6237,VT51874,0.0,Divorced
6238,BC48076,48689.0,Married
6239,DX91931,0.0,Single
6240,BP74289,0.0,Divorced
6241,PS77478,0.0,Single
6242,DA10870,40675.0,Married
6243,TE60343,25746.0,Married
6244,XJ40322,61687.0,Single
6245,HJ57617,31686.0,Married
6246,CD95333,20920.0,Single
6247,CW98743,22538.0,Married
6248,PA80607,85483.0,Married
6249,YC87263,70734.0,Married
6250,EB52195,40639.0,Married
6251,VF33776,90289.0,Married
6252,BP23267,39547.0,Married
6253,OH80943,0.0,Divorced
6254,OA46321,54833.0,Married
6255,CA22248,60546.0,Single
6256,LK40273,33938.0,Single
6257,LI13735,85586.0,Married
6258,LK35963,89601.0,Married
6259,YK36937,33799.0,Married
6260,IY91183,0.0,Married
6261,RA91280,30817.0,Divorced
6262,LA78882,0.0,Single
6263,RO26233,31056.0,Divorced
6264,ZE79055,65017.0,Married
6265,OI92280,12180.0,Single
6266,UK62940,0.0,Married
6267,PU41916,0.0,Married
6268,QU75179,87454.0,Married
6269,PB16956,51001.0,Married
6270,JX60415,58557.0,Married
6271,CG39505,18665.0,Divorced
6272,GD59850,21299.0,Married
6273,ME37450,89781.0,Single
6274,EE24901,0.0,Married
6275,VY40793,0.0,Married
6276,ZB54635,0.0,Married
6277,IF58637,22881.0,Single
6278,RE95629,0.0,Married
6279,XO67536,10860.0,Married
6280,QY56887,0.0,Single
6281,TB77524,0.0,Single
6282,WM14507,62582.0,Married
6283,XL90594,87473.0,Divorced
6284,CQ78705,92681.0,Divorced
6285,NY55083,74916.0,Single
6286,NJ28041,58684.0,Married
6287,CF62430,70973.0,Divorced
6288,SM54927,0.0,Married
6289,RV58659,21124.0,Married
6290,UZ42802,0.0,Single
6291,KD63933,24030.0,Single
6292,EG54606,21371.0,Married
6293,OP73328,71186.0,Married
6294,QG61936,0.0,Married
6295,UU22643,25147.0,Single
6296,MF65419,0.0,Single
6297,NT97069,53988.0,Married
6298,OC50447,38055.0,Married
6299,FA39525,72859.0,Divorced
6300,XW18691,67787.0,Married
6301,UN98304,0.0,Single
6302,ZW33889,44280.0,Married
6303,MQ80538,0.0,Single
6304,HZ28612,59782.0,Married
6305,ZQ35017,28215.0,Single
6306,AE30506,0.0,Married
6307,LA16827,49919.0,Married
6308,TB46243,88294.0,Married
6309,GI14815,55800.0,Married
6310,LQ28707,23665.0,Married
6311,LC27380,32224.0,Married
6312,TJ32609,23860.0,Married
6313,AU71562,27179.0,Married
6314,JQ66292,35705.0,Single
6315,BD66455,0.0,Single
6316,HS97484,0.0,Divorced
6317,AB45325,74215.0,Married
6318,ML93514,63977.0,Married
6319,EO56466,22070.0,Married
6320,ZK52226,0.0,Single
6321,EK87467,17576.0,Married
6322,QT24496,13483.0,Married
6323,NM44679,0.0,Married
6324,SK47066,72297.0,Married
6325,YB39959,60244.0,Married
6326,OB97365,77237.0,Single
6327,HX53470,0.0,Single
6328,JA17689,0.0,Married
6329,CJ63667,25663.0,Married
6330,GI70759,0.0,Single
6331,LT24477,47589.0,Married
6332,LQ45358,0.0,Married
6333,WY58284,97361.0,Single
6334,YD53564,26441.0,Married
6335,NI66988,0.0,Married
6336,LW25030,29957.0,Married
6337,KX47545,40082.0,Divorced
6338,XB27698,97361.0,Single
6339,BX45636,91763.0,Married
6340,IS85460,48993.0,Married
6341,EG36536,24031.0,Divorced
6342,UZ95992,63774.0,Divorced
6343,QL20148,49078.0,Single
6344,SV51174,28935.0,Married
6345,WP10197,25927.0,Single
6346,VV81837,52507.0,Married
6347,GT41712,0.0,Married
6348,VL59942,94137.0,Married
6349,LH53046,69186.0,Single
6350,OG36837,91071.0,Married
6351,VO30155,85447.0,Single
6352,WW19050,0.0,Married
6353,UY85263,88858.0,Married
6354,CS30372,21881.0,Married
6355,TQ85537,72669.0,Married
6356,PE72696,68025.0,Divorced
6357,UV89077,25370.0,Married
6358,EI29901,26849.0,Married
6359,FD16853,0.0,Married
6360,FH81409,0.0,Single
6361,ZF64287,89948.0,Divorced
6362,NT82538,0.0,Single
6363,HA56608,0.0,Single
6364,JZ61712,97576.0,Married
6365,SH55598,23120.0,Married
6366,TM43177,97234.0,Single
6367,WR90490,25572.0,Married
6368,WV57524,35482.0,Married
6369,LK73001,34614.0,Married
6370,JQ29969,59038.0,Married
6371,GS50147,0.0,Single
6372,NB10500,60021.0,Married
6373,NM77735,47593.0,Single
6374,CG36206,0.0,Single
6375,UZ80048,28001.0,Married
6376,UM15297,30431.0,Married
6377,DW11738,19834.0,Divorced
6378,YK92080,30509.0,Single
6379,TO39943,30503.0,Married
6380,JV29414,73339.0,Divorced
6381,JQ22359,0.0,Single
6382,VW84170,88067.0,Married
6383,DA84476,26806.0,Married
6384,TV34024,0.0,Single
6385,UO32521,0.0,Single
6386,GR90142,94903.0,Married
6387,ZS73935,42862.0,Married
6388,XH71839,0.0,Single
6389,CM48429,31157.0,Married
6390,FS56709,44084.0,Married
6391,IJ52285,43579.0,Single
6392,UF36172,0.0,Married
6393,LQ71247,0.0,Single
6394,KB25170,88059.0,Married
6395,EY19523,25772.0,Divorced
6396,CY30418,72354.0,Divorced
6397,XP92021,68009.0,Divorced
6398,MQ64736,12287.0,Single
6399,MT67399,95025.0,Divorced
6400,HG81172,54665.0,Married
6401,DB34757,80129.0,Married
6402,AM79057,69024.0,Married
6403,HJ21793,0.0,Married
6404,QH61060,31365.0,Married
6405,UR40795,27849.0,Married
6406,KR88393,19245.0,Single
6407,YK65946,46503.0,Divorced
6408,FD21881,77912.0,Divorced
6409,CG60089,37449.0,Married
6410,AS48176,14973.0,Divorced
6411,MY55142,46043.0,Married
6412,SN94425,0.0,Divorced
6413,DY69629,21604.0,Divorced
6414,UI73553,19864.0,Divorced
6415,CW63533,65876.0,Married
6416,EY71418,24695.0,Married
6417,SK47162,0.0,Married
6418,VK43303,68658.0,Single
6419,SB60942,88082.0,Married
6420,SX29898,54751.0,Married
6421,ER29107,34498.0,Single
6422,QV13947,63597.0,Married
6423,UO54511,27400.0,Married
6424,AD18174,0.0,Single
6425,HB48518,31409.0,Married
6426,LC12930,0.0,Married
6427,ZQ22116,73102.0,Married
6428,XB35510,38072.0,Married
6429,CV78865,95399.0,Married
6430,WF75492,48521.0,Married
6431,WH41844,45856.0,Divorced
6432,TU47984,21542.0,Single
6433,IO73222,22555.0,Married
6434,NJ21108,33832.0,Married
6435,OH91173,28142.0,Married
6436,FT24768,60188.0,Married
6437,OM92482,11698.0,Married
6438,IZ47097,76850.0,Married
6439,KQ49890,78387.0,Married
6440,XB15703,80757.0,Married
6441,GR31499,23692.0,Married
6442,No59551,12902.0,Divorced
6443,KV17233,23033.0,Married
6444,OD75777,19280.0,Married
6445,LD68165,18495.0,Married
6446,YO14199,30825.0,Single
6447,RR49534,25820.0,Divorced
6448,WL69218,54105.0,Married
6449,JF38079,69853.0,Married
6450,GY64553,97017.0,Married
6451,CT11176,24914.0,Married
6452,WU95334,26806.0,Married
6453,BK43823,25419.0,Married
6454,LK90215,37876.0,Single
6455,XH72888,36354.0,Married
6456,MY89889,0.0,Single
6457,CY33307,32403.0,Married
6458,BC51708,51659.0,Married
6459,JX78176,55805.0,Married
6460,GP20237,29286.0,Married
6461,OY68395,40740.0,Single
6462,GN18675,70784.0,Married
6463,EQ75249,55419.0,Married
6464,JV40853,61886.0,Divorced
6465,OZ47099,0.0,Married
6466,RB16360,84240.0,Divorced
6467,JK26373,0.0,Single
6468,GM88979,54050.0,Married
6469,XM57550,29958.0,Married
6470,SD94067,23616.0,Married
6471,OY96856,71391.0,Married
6472,FL76894,33488.0,Married
6473,XH72278,0.0,Married
6474,YV49293,36900.0,Single
6475,QV83172,28311.0,Married
6476,LU18867,25075.0,Single
6477,CZ25193,57031.0,Married
6478,VE87035,25998.0,Married
6479,VY27019,0.0,Single
6480,GP22382,21685.0,Single
6481,FG15154,32818.0,Married
6482,NK34682,39492.0,Married
6483,YQ98465,18495.0,Married
6484,TY86306,21564.0,Married
6485,CN19138,0.0,Single
6486,LO14518,27835.0,Divorced
6487,No73257,64431.0,Divorced
6488,RE80124,0.0,Single
6489,WU50951,0.0,Divorced
6490,EV66951,0.0,Married
6491,TO37423,41463.0,Married
6492,XF92956,0.0,Single
6493,ZP64637,0.0,Single
6494,JG74360,37709.0,Married
6495,NZ81536,73049.0,Single
6496,KT26739,58557.0,Married
6497,YU15037,0.0,Single
6498,YX91403,88944.0,Single
6499,KS46420,26140.0,Married
6500,TW11712,32906.0,Single
6501,XY36764,50071.0,Single
6502,LQ16286,71982.0,Single
6503,XE86547,58443.0,Married
6504,QS83113,30735.0,Married
6505,PH97342,18495.0,Married
6506,VQ47100,67436.0,Married
6507,BE17305,52653.0,Single
6508,KZ11847,22886.0,Divorced
6509,EX73249,0.0,Single
6510,JS19054,38821.0,Single
6511,YH94097,0.0,Married
6512,UQ19505,39075.0,Married
6513,YI95574,16049.0,Married
6514,JQ84105,0.0,Single
6515,NU61528,28383.0,Single
6516,FQ20031,29418.0,Married
6517,XX32359,0.0,Married
6518,BP69529,30604.0,Divorced
6519,LI60972,91804.0,Married
6520,HQ60388,50446.0,Married
6521,KE66309,87728.0,Divorced
6522,YT56442,58729.0,Married
6523,VH51235,0.0,Single
6524,SF18484,0.0,Married
6525,HW99293,21234.0,Married
6526,QR57598,0.0,Single
6527,FY27460,47823.0,Married
6528,YQ75801,84731.0,Married
6529,LP48634,59974.0,Divorced
6530,EI32190,67534.0,Married
6531,WS68402,0.0,Single
6532,ND43316,27782.0,Married
6533,HW94513,67197.0,Divorced
6534,ZS72533,86451.0,Single
6535,RZ97154,56768.0,Divorced
6536,LK73198,55593.0,Married
6537,RS29507,0.0,Married
6538,XJ39660,66203.0,Married
6539,PK47936,25806.0,Married
6540,EU95973,22978.0,Married
6541,OU40102,22081.0,Married
6542,RC67125,96506.0,Married
6543,NK53902,23235.0,Married
6544,RH70599,40506.0,Married
6545,RR64429,0.0,Single
6546,IW99237,0.0,Single
6547,PZ94965,79955.0,Married
6548,PV77228,62873.0,Divorced
6549,EX63393,66947.0,Married
6550,QV26574,25646.0,Married
6551,ZL29593,0.0,Single
6552,TU67471,92766.0,Married
6553,FD45309,0.0,Single
6554,AH58807,84650.0,Married
6555,CX58204,13050.0,Married
6556,TE35954,56342.0,Single
6557,XO70106,58781.0,Divorced
6558,OW20992,0.0,Single
6559,JV44724,0.0,Single
6560,PI96349,0.0,Married
6561,NA82031,71809.0,Divorced
6562,YH86106,40238.0,Married
6563,DI82448,0.0,Single
6564,HL97125,76157.0,Married
6565,NB18234,30514.0,Single
6566,KH53118,44485.0,Married
6567,UX94928,50941.0,Single
6568,HO94329,53105.0,Married
6569,LW64678,25167.0,Married
6570,CE11308,30244.0,Married
6571,DC46685,25370.0,Married
6572,LM69036,0.0,Married
6573,MM83308,69202.0,Single
6574,GL33494,31530.0,Married
6575,BH61054,61040.0,Married
6576,OJ77448,85185.0,Married
6577,IN10489,78772.0,Married
6578,FY32647,0.0,Single
6579,YP17198,99241.0,Single
6580,RB79317,0.0,Married
6581,IE49043,21114.0,Single
6582,ZL82075,56005.0,Married
6583,DV24592,63860.0,Married
6584,XF89906,29295.0,Married
6585,AD71478,54339.0,Married
6586,SE15781,0.0,Married
6587,YG71375,98078.0,Married
6588,KH95802,20592.0,Single
6589,FW16824,72805.0,Married
6590,FK17363,55645.0,Divorced
6591,DK66277,98859.0,Divorced
6592,FX67699,0.0,Single
6593,LC92080,23541.0,Married
6594,CQ57225,0.0,Single
6595,AM53473,60087.0,Single
6596,TE50227,0.0,Single
6597,IS45756,48938.0,Divorced
6598,QA71190,31506.0,Married
6599,LD53393,67454.0,Married
6600,JO35068,18608.0,Divorced
6601,EC71857,28519.0,Married
6602,LB19360,29462.0,Single
6603,RM70340,0.0,Single
6604,YL34043,58300.0,Married
6605,BQ88033,82554.0,Married
6606,SG46572,0.0,Divorced
6607,LT94367,0.0,Divorced
6608,FV83989,29735.0,Single
6609,WO80705,50738.0,Divorced
6610,CT51200,65709.0,Divorced
6611,IX65163,0.0,Single
6612,AP32891,0.0,Married
6613,AY29281,0.0,Single
6614,UK18731,19651.0,Married
6615,JT32550,0.0,Single
6616,MT91823,69693.0,Married
6617,FI11096,0.0,Single
6618,QF13998,0.0,Married
6619,BC35753,45525.0,Married
6620,LX74249,96765.0,Married
6621,VX43756,32903.0,Married
6622,JZ61928,22520.0,Married
6623,DT59560,67486.0,Married
6624,CI99444,92381.0,Married
6625,JF25129,26057.0,Divorced
6626,YB57848,75716.0,Single
6627,DJ27518,63657.0,Single
6628,DO95670,57709.0,Married
6629,WV53830,19614.0,Married
6630,LY30169,75216.0,Married
6631,AH41449,24666.0,Married
6632,GV21882,20799.0,Single
6633,FH14955,0.0,Single
6634,JA60749,34337.0,Married
6635,PB81005,53562.0,Married
6636,OY88200,22664.0,Divorced
6637,ZT72561,27289.0,Married
6638,ZF95586,54831.0,Married
6639,LV44800,78310.0,Married
6640,FC46260,39854.0,Divorced
6641,HY68437,0.0,Married
6642,XL50897,48096.0,Married
6643,AR83514,59522.0,Married
6644,NA43540,0.0,Married
6645,JP22499,43285.0,Single
6646,KW84736,33104.0,Married
6647,EU21305,56172.0,Divorced
6648,YT96284,83632.0,Married
6649,RH96816,0.0,Divorced
6650,JB20173,81439.0,Single
6651,RR73059,55911.0,Married
6652,CH38655,90456.0,Married
6653,IG12691,0.0,Single
6654,NZ60700,55687.0,Divorced
6655,JL21509,20978.0,Married
6656,GR76453,82093.0,Divorced
6657,US63915,51944.0,Married
6658,VY30333,78824.0,Divorced
6659,AC42963,0.0,Married
6660,AT89553,23091.0,Married
6661,DN76322,24723.0,Married
6662,EZ48093,31998.0,Married
6663,DA34555,80138.0,Married
6664,RK63095,72916.0,Single
6665,OG69038,0.0,Single
6666,SO98684,0.0,Single
6667,BZ85306,0.0,Single
6668,EV14479,44527.0,Married
6669,YD71702,46655.0,Single
6670,UC69263,0.0,Single
6671,DH25145,26975.0,Married
6672,KU94282,62900.0,Married
6673,UT18598,14232.0,Married
6674,DA40009,34200.0,Divorced
6675,HU87011,0.0,Married
6676,EK40672,22981.0,Single
6677,ZH92587,14616.0,Married
6678,EJ95100,0.0,Divorced
6679,WS56675,88590.0,Married
6680,UF28233,60445.0,Married
6681,HQ76003,40602.0,Single
6682,SS90882,66795.0,Married
6683,ZN71189,37384.0,Married
6684,VX85673,0.0,Single
6685,NP19156,28264.0,Divorced
6686,ZV43428,33806.0,Divorced
6687,NK53911,79980.0,Married
6688,BG73480,64706.0,Single
6689,VY58444,29660.0,Married
6690,SJ15498,26313.0,Single
6691,ZB71094,19861.0,Married
6692,UI99818,75648.0,Married
6693,WS24655,33992.0,Single
6694,LZ98947,0.0,Single
6695,IC94523,25370.0,Married
6696,TK59338,98036.0,Married
6697,BV36386,40864.0,Married
6698,QT63794,21150.0,Married
6699,LF36128,49057.0,Single
6700,JK53304,97658.0,Married
6701,HU76577,0.0,Married
6702,JG81480,25634.0,Married
6703,CC88237,56154.0,Single
6704,OV64984,90892.0,Married
6705,VG45203,0.0,Single
6706,YQ42353,72960.0,Single
6707,AP46166,0.0,Single
6708,UI36374,54507.0,Married
6709,ZR76229,81190.0,Married
6710,ZD65365,28204.0,Married
6711,XI84293,0.0,Single
6712,MT97446,26441.0,Married
6713,GM48223,42650.0,Married
6714,YQ42614,29195.0,Divorced
6715,ZK56389,22283.0,Divorced
6716,MK19833,15383.0,Married
6717,TO12347,16101.0,Divorced
6718,KE63160,27681.0,Married
6719,SR49919,72540.0,Married
6720,CI38171,42780.0,Single
6721,VK42108,57882.0,Single
6722,NB86692,60060.0,Married
6723,YN15967,61160.0,Single
6724,KU56071,93416.0,Married
6725,LN47910,83220.0,Married
6726,CY80935,31226.0,Married
6727,SA84892,66982.0,Married
6728,LY93301,0.0,Single
6729,FG63647,0.0,Married
6730,VX79712,27354.0,Married
6731,UH59257,61726.0,Married
6732,ME84824,66839.0,Single
6733,ZR68364,60433.0,Married
6734,WQ25142,11538.0,Married
6735,OW84481,67837.0,Married
6736,FU77365,40032.0,Married
6737,MR46875,41126.0,Divorced
6738,PT46181,65176.0,Married
6739,LT41574,34717.0,Married
6740,WX16395,0.0,Married
6741,HD82971,0.0,Single
6742,ZC17276,0.0,Single
6743,OR27665,0.0,Married
6744,VO75043,0.0,Married
6745,LZ78622,44379.0,Married
6746,PK24825,0.0,Single
6747,HG93801,82730.0,Married
6748,PJ36749,37995.0,Married
6749,IJ33473,0.0,Single
6750,CH96412,85018.0,Married
6751,PR74833,0.0,Single
6752,ZS36394,0.0,Married
6753,DP50922,72109.0,Married
6754,VY23882,67798.0,Divorced
6755,UH62357,0.0,Divorced
6756,BG74433,0.0,Single
6757,TI19394,80714.0,Married
6758,AQ91207,38667.0,Married
6759,QL46987,34430.0,Divorced
6760,BS34332,83576.0,Married
6761,IJ26642,35625.0,Married
6762,XS36281,85718.0,Single
6763,SR47878,74454.0,Single
6764,HG53255,66146.0,Single
6765,QV65644,0.0,Single
6766,ZW76597,13215.0,Married
6767,SM80235,62302.0,Single
6768,FE24232,0.0,Married
6769,BY78730,52583.0,Single
6770,CR40615,22076.0,Single
6771,WL24392,94527.0,Married
6772,MZ81826,34337.0,Married
6773,EO99750,29053.0,Married
6774,HF82396,0.0,Single
6775,DH68319,62506.0,Married
6776,EG12987,0.0,Married
6777,ZU71467,45404.0,Married
6778,AD95939,28773.0,Single
6779,TB71474,24019.0,Married
6780,WN76039,0.0,Single
6781,HI16472,23666.0,Married
6782,VG43444,36794.0,Single
6783,QI11566,25163.0,Married
6784,JM98365,66156.0,Married
6785,CP67787,0.0,Divorced
6786,LM83004,10147.0,Married
6787,JM77470,0.0,Divorced
6788,WI47826,95765.0,Married
6789,GE39783,60752.0,Married
6790,JN96178,0.0,Married
6791,KH41809,31058.0,Married
6792,KX86150,13542.0,Married
6793,GX33877,25270.0,Married
6794,IQ15028,24152.0,Married
6795,WE11250,60282.0,Married
6796,OX61728,40252.0,Divorced
6797,VW39046,28142.0,Married
6798,VE52406,95697.0,Married
6799,KQ30179,89771.0,Married
6800,KH58171,79751.0,Married
6801,CA58346,0.0,Single
6802,ZU76536,45032.0,Married
6803,UN69319,62277.0,Single
6804,MG66142,0.0,Married
6805,MV97958,40525.0,Married
6806,AG58599,26004.0,Married
6807,UG35090,82399.0,Single
6808,IX85835,28909.0,Married
6809,FP67680,15323.0,Married
6810,WY21918,79628.0,Single
6811,PM92089,0.0,Single
6812,AY59197,27769.0,Married
6813,VI14418,16707.0,Divorced
6814,QI60335,0.0,Single
6815,BS87947,94395.0,Married
6816,DW88734,84895.0,Married
6817,BU72633,66661.0,Single
6818,VK94891,0.0,Single
6819,VE75717,31447.0,Married
6820,JG16015,61987.0,Married
6821,CD68182,42460.0,Married
6822,WM64930,12811.0,Married
6823,BJ82316,44428.0,Single
6824,XB61209,0.0,Single
6825,AT26484,25221.0,Married
6826,IW21434,44940.0,Single
6827,CP74755,39192.0,Divorced
6828,IV13886,0.0,Married
6829,SW42446,42513.0,Married
6830,RO16377,59821.0,Married
6831,CE46475,22571.0,Single
6832,HE60335,60021.0,Married
6833,RI69055,58172.0,Married
6834,VD96075,58299.0,Married
6835,VI55112,25275.0,Single
6836,VZ18907,80807.0,Married
6837,BA49679,52348.0,Divorced
6838,LK39646,58843.0,Single
6839,VI66860,58557.0,Married
6840,RP14593,0.0,Single
6841,FP34904,86599.0,Married
6842,FG15434,52984.0,Married
6843,TP12436,0.0,Divorced
6844,KD93234,0.0,Married
6845,GE20220,47778.0,Married
6846,RA98783,33806.0,Divorced
6847,DW71192,52018.0,Divorced
6848,WD84153,24910.0,Single
6849,ZM75468,39135.0,Divorced
6850,PZ75671,0.0,Married
6851,ME80331,0.0,Single
6852,YA78391,0.0,Married
6853,WU76366,28726.0,Divorced
6854,HB35022,0.0,Married
6855,AM17304,45356.0,Single
6856,AD56037,87050.0,Married
6857,IJ74908,20705.0,Divorced
6858,DH93217,52651.0,Single
6859,WH48955,55270.0,Married
6860,RU76604,46900.0,Married
6861,NE52009,60500.0,Married
6862,FP66510,43877.0,Married
6863,TW46585,0.0,Single
6864,PE42960,58488.0,Divorced
6865,LO28839,29193.0,Married
6866,QY41855,61108.0,Divorced
6867,UA53326,23931.0,Single
6868,UK59933,0.0,Single
6869,LM37855,0.0,Married
6870,UV89069,34628.0,Married
6871,NK40551,74089.0,Married
6872,RR47424,0.0,Married
6873,DU68331,30493.0,Married
6874,LI76661,89285.0,Married
6875,CM94209,92147.0,Married
6876,BN38134,39428.0,Married
6877,VQ72305,21542.0,Married
6878,YK26558,0.0,Divorced
6879,XU20264,23506.0,Single
6880,LG85340,70811.0,Married
6881,JZ64443,0.0,Single
6882,CY45848,82214.0,Married
6883,AU13233,71401.0,Married
6884,IH35630,46587.0,Divorced
6885,JP55271,80046.0,Married
6886,TT47031,76389.0,Married
6887,JN55850,77235.0,Married
6888,LH94176,38595.0,Divorced
6889,ZB87718,0.0,Divorced
6890,UQ40371,55359.0,Married
6891,XJ92660,79814.0,Married
6892,SG51792,75277.0,Married
6893,DA73502,78618.0,Divorced
6894,UF81905,20123.0,Married
6895,PL44132,88362.0,Single
6896,US29010,0.0,Single
6897,DW72445,52782.0,Married
6898,MU53244,0.0,Married
6899,EE57466,22283.0,Divorced
6900,QV86635,28848.0,Single
6901,RT51330,0.0,Married
6902,QW44380,54378.0,Married
6903,IK66117,21827.0,Married
6904,TD86744,20090.0,Married
6905,TX35222,27750.0,Married
6906,PJ92694,57135.0,Divorced
6907,YM88338,58580.0,Married
6908,YN61339,60475.0,Married
6909,FP45327,37937.0,Married
6910,IZ26849,70360.0,Married
6911,YY16391,0.0,Single
6912,GX44284,47509.0,Divorced
6913,LV14566,27071.0,Divorced
6914,KQ50003,46546.0,Divorced
6915,IW87075,32627.0,Single
6916,QY46560,0.0,Single
6917,PD79570,0.0,Single
6918,IM78342,0.0,Married
6919,NT19879,29177.0,Married
6920,SW98498,88233.0,Single
6921,WL42517,0.0,Single
6922,LR82946,0.0,Single
6923,KT61396,79189.0,Married
6924,GD56260,41077.0,Married
6925,YD45660,47048.0,Married
6926,XN50058,45484.0,Single
6927,QO61775,79453.0,Single
6928,PZ67684,88753.0,Single
6929,IK77998,0.0,Single
6930,FL96333,73945.0,Married
6931,EI58541,14030.0,Married
6932,WW68250,81799.0,Married
6933,XT19780,23634.0,Married
6934,SE44262,0.0,Married
6935,GO86980,56334.0,Married
6936,ZB69355,23206.0,Married
6937,TM12486,28140.0,Single
6938,NB86870,0.0,Divorced
6939,SS12362,0.0,Single
6940,VW58299,14973.0,Divorced
6941,TG37039,0.0,Single
6942,RO25639,25884.0,Married
6943,JK35644,11607.0,Single
6944,DK69871,53691.0,Divorced
6945,OU43146,89464.0,Married
6946,KN47424,60596.0,Married
6947,ZX80668,43720.0,Single
6948,OI80614,56980.0,Married
6949,JA44693,0.0,Divorced
6950,FI61059,0.0,Single
6951,ZF81243,63774.0,Divorced
6952,XD19934,61650.0,Single
6953,TA77711,31354.0,Married
6954,PS92059,44190.0,Married
6955,TT19625,38183.0,Married
6956,EV95033,79751.0,Married
6957,CS30775,0.0,Single
6958,CI51999,12266.0,Married
6959,HK96298,61807.0,Divorced
6960,UO59377,11828.0,Divorced
6961,OU99581,49945.0,Married
6962,SN63066,28204.0,Married
6963,DK92504,54726.0,Married
6964,DW72437,43386.0,Married
6965,GE49670,0.0,Married
6966,TK38409,72302.0,Divorced
6967,OD89873,71391.0,Married
6968,KW41658,21606.0,Divorced
6969,UZ35113,74489.0,Married
6970,HO81102,50549.0,Divorced
6971,SM42781,0.0,Married
6972,TB40283,0.0,Divorced
6973,CR76145,0.0,Married
6974,TK45392,35625.0,Married
6975,JN78502,25370.0,Married
6976,KZ60207,51523.0,Married
6977,BR50492,85058.0,Married
6978,ES21306,0.0,Single
6979,AT29024,27005.0,Married
6980,NP23146,62808.0,Married
6981,SY48471,88692.0,Married
6982,GJ47397,0.0,Married
6983,CE69971,19064.0,Married
6984,GM54859,0.0,Single
6985,WY27579,60345.0,Single
6986,ZT87452,59592.0,Divorced
6987,JM35350,15648.0,Married
6988,PT40521,23904.0,Single
6989,TN71469,90893.0,Single
6990,GE26813,0.0,Divorced
6991,LU37653,74001.0,Married
6992,QW40254,28447.0,Married
6993,MH76107,56586.0,Married
6994,ZH28728,0.0,Married
6995,SF29524,19186.0,Divorced
6996,WT21922,65348.0,Married
6997,WZ56476,0.0,Married
6998,PP62909,0.0,Single
6999,XY57950,0.0,Divorced
7000,RA97108,0.0,Single
7001,LT57545,18892.0,Married
7002,MM97107,19066.0,Married
7003,PO26937,95102.0,Married
7004,GJ99406,70263.0,Married
7005,LU86185,0.0,Single
7006,RO82935,18120.0,Married
7007,SC47383,38169.0,Married
7008,LV27997,64801.0,Married
7009,RJ32720,86036.0,Divorced
7010,KR90607,0.0,Single
7011,PZ95949,31278.0,Married
7012,GI25850,20053.0,Married
7013,QH60569,71587.0,Married
7014,II27516,44368.0,Married
7015,QI21338,76157.0,Married
7016,HG83893,59183.0,Married
7017,RN66346,91015.0,Divorced
7018,RS53995,52774.0,Married
7019,TD90177,37876.0,Single
7020,FP11025,57938.0,Married
7021,SA62385,26526.0,Married
7022,NL68893,76608.0,Married
7023,LA31975,0.0,Single
7024,RM31359,48056.0,Married
7025,WM19996,45428.0,Divorced
7026,SU32452,89196.0,Divorced
7027,MZ79386,88893.0,Married
7028,OY15095,0.0,Single
7029,UV99893,92722.0,Married
7030,LD48189,57693.0,Divorced
7031,EK13316,53249.0,Married
7032,FE82005,26304.0,Single
7033,BL44708,0.0,Single
7034,PQ65328,71460.0,Married
7035,AA56476,74454.0,Single
7036,BL66157,96413.0,Married
7037,SN26999,98542.0,Single
7038,TS81548,43416.0,Married
7039,DY34902,81182.0,Single
7040,SX75100,79065.0,Married
7041,LZ98529,11721.0,Divorced
7042,FM10372,82414.0,Divorced
7043,QX54666,14533.0,Single
7044,FR48094,0.0,Single
7045,FH61723,52513.0,Married
7046,QY83498,0.0,Divorced
7047,GC81619,79487.0,Divorced
7048,BD84823,57449.0,Single
7049,EU78163,20181.0,Married
7050,FD34314,73339.0,Married
7051,HS74723,80969.0,Married
7052,LX27768,74057.0,Married
7053,YB91420,32225.0,Married
7054,QA45054,60909.0,Married
7055,CO53758,70999.0,Married
7056,CW57656,75457.0,Married
7057,MR22119,24059.0,Married
7058,DI22093,56480.0,Married
7059,PQ35034,37586.0,Divorced
7060,XB30904,97026.0,Married
7061,VF15321,54010.0,Married
7062,LX71137,87485.0,Divorced
7063,SI35064,74583.0,Married
7064,SI26369,0.0,Single
